"LIBNAME","Period_ID","POPU_LSA","b1_visits_per_cap","b2_physmatcir_per_cap","b3_elmatcir_per_cap","b4_physmat_turnover_NOT_per_cap","b5_elmat_turnover_NOT_per_cap","b6_internet_term_per_cap","b7_wifi_per_cap","b8_attend_per_cap","b9_loc_op_exp_per_cap","b10_pct_budget_coll_NOT_per_cap","b11_FTE_per_cap","b12_n_program_per_cap","b1_act_n","b2_act_n","b3_act_n","b4_act_n","b5_act_n","b6_act_n","b7_act_n","b8_act_n","b9_act_n","b10_act_n","b11_act_n","b12_act_n","b1_act_viz","b2_act_viz","b3_act_viz","b4_act_viz","b5_act_viz","b6_act_viz","b7_act_viz","b8_act_viz","b9_act_viz","b10_act_viz","b11_act_viz","b12_act_viz","b1_visits_pc_viz","b2_physmatcir_pc_viz","b3_elmatcir_pc_viz","b4_physmat_turnover_NOT_pc_viz","b5_elmat_turnover_NOT_pc_viz","b6_internet_term_pc_viz","b7_wifi_pc_viz","b8_attend_pc_viz","b9_loc_op_exp_pc_viz","b10_pct_budget_coll_NOT_pc_viz","b11_FTE_pc_viz","b12_n_program_pc_viz","b1_pctl","b2_pctl","b3_pctl","b4_pctl","b5_pctl","b6_pctl","b7_pctl","b8_pctl","b9_pctl","b10_pctl","b11_pctl","b12_pctl"
"Kanab City Library",2023,"  5,131",3.81621516273631,8.62502436172286,3.81777431299942,1.4641368358367,356.163636363636,0.530695770804911,1.48509062560904,0.315338140713311,26.0467745078932,14.5881541695122,0.000506723835509647,0.0159812901968427,19581,44255,19589,1.46,356.16,2723,7620,1618,133646,14.59,2.6,82,"19,581","44,255","19,589","1.46","356.16","2,723","7,620","1,618","$133,646","14.59%","2.6","82","3.82","8.63","3.82","1.46","356.16","0.53","1.49","0.32","$26.05","14.59%","0.000507","0.016",0.482758620689655,0.637931034482759,0.793103448275862,0.379310344827586,0.362068965517241,0.758620689655172,0.6875,0.214285714285714,0.344827586206897,0.672413793103448,0.551724137931034,0.344827586206897
"Kanab City Library",2024,"  5,240",3.98263358778626,7.7513358778626,3.72538167938931,1.18261755714078,Inf,0.434732824427481,2.17385496183206,1.04179389312977,39.9007633587786,13.6435036967087,0.000620229007633588,0.0383587786259542,20869,40617,19521,1.18,Inf,2278,11391,5459,209080,13.64,3.25,201,"20,869","40,617","19,521","1.18","Inf","2,278","11,391","5,459","$209,080","13.64%","3.25","201","3.98","7.75","3.73","1.18","Inf","0.43","2.17","1.04","$39.9","13.64%","0.00062","0.0384",0.551724137931034,0.568965517241379,0.551724137931034,0.275862068965517,0.0714285714285714,0.754385964912281,0.755102040816326,0.758620689655172,0.655172413793103,0.758620689655172,0.689655172413793,0.706896551724138
"Kanab City Library",2025,"  5,291",4.28444528444528,6.73199773199773,3.99395199395199,1.12494078261693,Inf,0.423171423171423,2.46569646569647,0.89019089019089,40.1874881874882,12.3504396220481,0.000614250614250614,0.0398790398790399,22669,35619,21132,1.12,Inf,2239,13046,4710,212632,12.35,3.25,211,"22,669","35,619","21,132","1.12","Inf","2,239","13,046","4,710","$212,632","12.35%","3.25","211","4.28","6.73","3.99","1.12","Inf","0.42","2.47","0.89","$40.19","12.35%","0.000614","0.0399",0.586206896551724,0.525423728813559,0.576271186440678,0.322033898305085,0,0.694915254237288,0.78,0.694915254237288,0.661016949152542,0.728813559322034,0.711864406779661,0.711864406779661
"Lehi City Public Library",2016," 58,486",NA,9.04898608213932,1.16598844167835,4.83429244765976,1196.38596491228,0.145385220394624,0.0182436822487433,0.499982901891051,19.4340696918921,15.2242648306689,0.000376158396881305,0.0077625414629142,NA,529239,68194,4.83,1196.39,8503,1067,29242,1136621,15.22,22,454,"NA","529,239","68,194","4.83","1,196.39","8,503","1,067","29,242","$1,136,621","15.22%","22","454","NA","9.05","1.17","4.83","1,196.39","0.15","0.02","0.5","$19.43","15.22%","0.000376","0.0078",NA,0.446428571428571,0.892857142857143,0.875,0.875,0.0185185185185185,0,0.482142857142857,0.25,0.732142857142857,0.285714285714286,0.0535714285714286
"Lehi City Public Library",2017," 61,130",NA,7.76648126942581,1.5507606739735,4.12760167620107,1634.44827586207,0.1130868640602,NA,0.458187469327662,20.1583183379683,13.7440590823159,0.000359888761655488,0.00729592671356126,NA,474765,94798,4.13,1634.45,6913,NA,28009,1232278,13.74,22,446,"NA","474,765","94,798","4.13","1,634.45","6,913","NA","28,009","$1,232,278","13.74%","22","446","NA","7.77","1.55","4.13","1,634.45","0.11","NA","0.46","$20.16","13.74%","0.00036","0.0073",NA,0.396551724137931,0.879310344827586,0.827586206896552,0.879310344827586,0,NA,0.46551724137931,0.275862068965517,0.603448275862069,0.293103448275862,0.0517241379310345
"Lehi City Public Library",2018," 62,712",NA,7.80383339711698,1.94265850235999,4.01303802346844,2175.5,0.100204107666794,NA,0.589376833779819,20.0577560913382,13.9356010012098,0.000318918229365991,0.00810052302589616,NA,489394,121828,4.01,2175.5,6284,NA,36961,1257862,13.94,20,508,"NA","489,394","121,828","4.01","2,175.5","6,284","NA","36,961","$1,257,862","13.94%","20","508","NA","7.8","1.94","4.01","2,175.5","0.1","NA","0.59","$20.06","13.94%","0.000319","0.0081",NA,0.448275862068966,0.931034482758621,0.844827586206897,0.879310344827586,0.0175438596491228,NA,0.508771929824561,0.293103448275862,0.631578947368421,0.206896551724138,0.0701754385964912
"Lehi City Public Library",2019," 66,037",NA,7.60404015930463,2.43160652361555,3.89255980527434,2817.12280701754,0.085754955555219,0.0763208504323334,0.560155670306041,19.8648182079743,17.2039652598458,0.000302860517588625,0.00788951648318367,NA,502148,160576,3.89,2817.12,5663,5040,36991,1311813,17.2,20,521,"NA","502,148","160,576","3.89","2,817.12","5,663","5,040","36,991","$1,311,813","17.2%","20","521","NA","7.6","2.43","3.89","2,817.12","0.09","0.08","0.56","$19.86","17.2%","0.000303","0.0079",NA,0.43859649122807,0.827586206896552,0.789473684210526,0.879310344827586,0,0.0714285714285714,0.5,0.280701754385965,0.789473684210526,0.189655172413793,0.0517241379310345
"Lehi City Public Library",2020," 69,724",NA,5.77337788996615,2.80633641213929,3.10063469566959,3494.08928571429,0.0460960357982904,0.119471057311686,0.307469450978142,19.1006826917561,21.7353757795918,0.00028684527565831,0.00506281911536917,NA,402543,195669,3.1,3494.09,3214,8330,21438,1331776,21.74,20,353,"NA","402,543","195,669","3.1","3,494.09","3,214","8,330","21,438","$1,331,776","21.74%","20","353","NA","5.77","2.81","3.1","3,494.09","0.05","0.12","0.31","$19.1","21.74%","0.000287","0.0051",NA,0.448275862068966,0.775862068965517,0.810344827586207,0.913793103448276,0.0172413793103448,0.2,0.379310344827586,0.241379310344828,0.931034482758621,0.120689655172414,0.0862068965517241
"Lehi City Public Library",2021," 75,907",NA,4.52959542598179,3.08955695785632,2.70615643742031,4114.36842105263,0.0129632313225394,0.0514840528541505,0.03226316413506,18.460537236355,21.7526119803586,0.000263480311433728,0.000105392124573491,NA,343828,234519,2.71,4114.37,984,3908,2449,1401284,21.75,20,8,"NA","343,828","234,519","2.71","4,114.37","984","3,908","2,449","$1,401,284","21.75%","20","8","NA","4.53","3.09","2.71","4,114.37","0.01","0.05","0.03","$18.46","21.75%","0.000263","0.0001",NA,0.310344827586207,0.775862068965517,0.793103448275862,0.879310344827586,0.0344827586206897,0.0909090909090909,0.137931034482759,0.241379310344828,0.862068965517241,0.103448275862069,0.0344827586206897
"Lehi City Public Library",2022," 79,978",NA,6.10497886918903,3.05925379479357,3.89151105053838,4292.50877192982,0.0304833829303058,1.13214884093126,0.341844007101953,18.1562054565005,18.5200048660128,0.000262572207357023,0.00321338368051214,NA,488264,244673,3.89,4292.51,2438,90547,27340,1452097,18.52,21,257,"NA","488,264","244,673","3.89","4,292.51","2,438","90,547","27,340","$1,452,097","18.52%","21","257","NA","6.1","3.06","3.89","4,292.51","0.03","1.13","0.34","$18.16","18.52%","0.000263","0.0032",NA,0.379310344827586,0.672413793103448,0.793103448275862,0.879310344827586,0.0517241379310345,0.608695652173913,0.413793103448276,0.155172413793103,0.793103448275862,0.0689655172413793,0.0517241379310345
"Lehi City Public Library",2023," 85,373",2.39190376348494,6.02860389115997,3.39990395089783,4.18987455124187,5092.28070175439,0.0283110585313858,1.42125730617408,0.411125297225118,19.0115493188713,14.1295496712315,0.000245979408009558,0.00327972544012744,204204,514680,290260,4.19,5092.28,2417,121337,35099,1623073,14.13,21,280,"204,204","514,680","290,260","4.19","5,092.28","2,417","121,337","35,099","$1,623,073","14.13%","21","280","2.39","6.03","3.4","4.19","5,092.28","0.03","1.42","0.41","$19.01","14.13%","0.000246","0.0033",0.172413793103448,0.413793103448276,0.637931034482759,0.862068965517241,0.862068965517241,0.0517241379310345,0.625,0.357142857142857,0.120689655172414,0.637931034482759,0.0689655172413793,0.0344827586206897
"Lehi City Public Library",2024," 90,227",2.30390016292241,5.75276801844237,3.79675706828333,5.05266283133292,Inf,0.0304010994491671,1.37423387677746,0.447393795648753,19.0069491393929,14.1395074523853,0.000232746295454797,0.00428918173052412,207874,519055,342570,5.05,Inf,2743,123993,40367,1714940,14.14,21,387,"207,874","519,055","342,570","5.05","Inf","2,743","123,993","40,367","$1,714,940","14.14%","21","387","2.3","5.75","3.8","5.05","Inf","0.03","1.37","0.45","$19.01","14.14%","0.000233","0.0043",0.172413793103448,0.396551724137931,0.568965517241379,0.931034482758621,0.0714285714285714,0.0175438596491228,0.673469387755102,0.293103448275862,0.103448275862069,0.775862068965517,0.0689655172413793,0.0172413793103448
"Lehi City Public Library",2025," 93,446",NA,4.2166812918691,3.82498983370075,3.84717977758467,Inf,0.00478351133274833,0.279273591164951,0.171093465744922,18.6423281895426,13.9194680290166,0.000214027352695674,0.00346724311366993,NA,394032,357430,3.85,Inf,447,26097,15988,1742051,13.92,20,324,"NA","394,032","357,430","3.85","Inf","447","26,097","15,988","$1,742,051","13.92%","20","324","NA","4.22","3.82","3.85","Inf","0","0.28","0.17","$18.64","13.92%","0.000214","0.0035",NA,0.203389830508475,0.542372881355932,0.813559322033898,0,0.0169491525423729,0.18,0.0338983050847458,0.11864406779661,0.76271186440678,0.0677966101694915,0
"Lewiston Public Library",2016,"  1,768",5.76470588235294,18.5492081447964,0.889140271493213,1.3217927532143,29.6603773584906,1.28846153846154,0.26527149321267,1.08201357466063,22.2850678733032,24.2,0.000735294117647059,0.0333710407239819,10192,32795,1572,1.32,29.66,2278,469,1913,39400,24.2,1.3,59,"10,192","32,795","1,572","1.32","29.66","2,278","469","1,913","$39,400","24.2%","1.3","59","5.76","18.55","0.89","1.32","29.66","1.29","0.27","1.08","$22.29","24.2%","0.000735","0.0334",0.490909090909091,0.964285714285714,0.767857142857143,0.285714285714286,0.160714285714286,0.703703703703704,0.447368421052632,0.75,0.339285714285714,0.928571428571429,0.767857142857143,0.732142857142857
"Lewiston Public Library",2017,"  1,806",4.35382059800664,10.734772978959,1.04872646733112,0.99232226032656,34.4363636363636,0.470653377630122,0.235326688815061,0.841638981173865,22.5913621262458,19.8967032967033,0.000692137320044297,0.0326688815060908,7863,19387,1894,0.99,34.44,850,425,1520,40800,19.9,1.25,59,"7,863","19,387","1,894","0.99","34.44","850","425","1,520","$40,800","19.9%","1.25","59","4.35","10.73","1.05","0.99","34.44","0.47","0.24","0.84","$22.59","19.9%","0.000692","0.0327",0.321428571428571,0.741379310344828,0.672413793103448,0.172413793103448,0.120689655172414,0.267857142857143,0.375,0.724137931034483,0.344827586206897,0.862068965517241,0.758620689655172,0.724137931034483
"Lewiston Public Library",2018,"  1,809",4.2824765063571,10.6025428413488,1.62520729684909,1,52.5,0.412935323383085,0.221116639027087,1.34383637368712,22.0536207849641,16.4482643152138,0.000690989496959646,0.0359314538419016,7747,19180,2940,1,52.5,747,400,2431,39895,16.45,1.25,65,"7,747","19,180","2,940","1","52.5","747","400","2,431","$39,895","16.45%","1.25","65","4.28","10.6","1.63","1","52.5","0.41","0.22","1.34","$22.05","16.45%","0.000691","0.0359",0.290909090909091,0.758620689655172,0.775862068965517,0.206896551724138,0.189655172413793,0.210526315789474,0.289473684210526,0.807017543859649,0.344827586206897,0.789473684210526,0.775862068965517,0.736842105263158
"Lewiston Public Library",2019,"  1,811",3.94202098288239,9.66648260629487,1.77029265599117,0.900931501209408,57.25,0.559911651021535,0.23964660408614,1.07840971838763,25.4555494202098,15.278431372549,0.000690226394257316,0.0381004969630039,7139,17506,3206,0.9,57.25,1014,434,1953,46100,15.28,1.25,69,"7,139","17,506","3,206","0.9","57.25","1,014","434","1,953","$46,100","15.28%","1.25","69","3.94","9.67","1.77","0.9","57.25","0.56","0.24","1.08","$25.46","15.28%","0.00069","0.0381",0.245283018867925,0.666666666666667,0.586206896551724,0.157894736842105,0.103448275862069,0.385964912280702,0.238095238095238,0.775862068965517,0.421052631578947,0.701754385964912,0.793103448275862,0.758620689655172
"Lewiston Public Library",2020,"  1,798",3.69911012235818,10.2018909899889,2.293659621802,1,76.3703703703704,0.371523915461624,0.166852057842047,1.45717463848721,25.9098998887653,22.457830435906,0.000695216907675195,0.0394883203559511,6651,18343,4124,1,76.37,668,300,2620,46586,22.46,1.25,71,"6,651","18,343","4,124","1","76.37","668","300","2,620","$46,586","22.46%","1.25","71","3.7","10.2","2.29","1","76.37","0.37","0.17","1.46","$25.91","22.46%","0.000695","0.0395",0.535714285714286,0.879310344827586,0.655172413793103,0.327586206896552,0.172413793103448,0.53448275862069,0.222222222222222,0.96551724137931,0.413793103448276,0.948275862068966,0.793103448275862,0.827586206896552
"Lewiston Public Library",2021,"  1,939",2.37751418256833,9.45023207839092,3.00670448684889,0.971065182829889,106,0.122743682310469,0.162454873646209,0.350180505415162,16.9623517276947,16.0557762516686,0.000644662197008767,0.00464156781846313,4610,18324,5830,0.97,106,238,315,679,32890,16.06,1.25,9,"4,610","18,324","5,830","0.97","106","238","315","679","$32,890","16.06%","1.25","9","2.38","9.45","3.01","0.97","106","0.12","0.16","0.35","$16.96","16.06%","0.000645","0.0046",0.368421052631579,0.741379310344828,0.741379310344828,0.241379310344828,0.155172413793103,0.293103448275862,0.227272727272727,0.758620689655172,0.155172413793103,0.689655172413793,0.741379310344828,0.413793103448276
"Lewiston Public Library",2022,"  1,951",3.75499743721169,10.7790876473603,3.28856996412096,0.99536160545248,116.654545454545,0.330087134802665,2.55868785238339,0.561763198359815,19.5140953357253,24.1586149310703,0.000640697078421322,0.0061506919528447,7326,21030,6416,1,116.65,644,4992,1096,38072,24.16,1.25,12,"7,326","21,030","6,416","1","116.65","644","4,992","1,096","$38,072","24.16%","1.25","12","3.75","10.78","3.29","1","116.65","0.33","2.56","0.56","$19.51","24.16%","0.000641","0.0062",0.614035087719298,0.810344827586207,0.775862068965517,0.241379310344828,0.172413793103448,0.603448275862069,0.782608695652174,0.706896551724138,0.206896551724138,0.948275862068966,0.724137931034483,0.189655172413793
"Lewiston Public Library",2023,"  1,960",3.88724489795918,14.1229591836735,3.43724489795918,0.941626696601694,122.490909090909,0.34030612244898,2.68418367346939,NA,25.9744897959184,36.9825414748545,0.000637755102040816,0.0086734693877551,7619,27681,6737,0.94,122.49,667,5261,NA,50910,36.98,1.25,17,"7,619","27,681","6,737","0.94","122.49","667","5,261","NA","$50,910","36.98%","1.25","17","3.89","14.12","3.44","0.94","122.49","0.34","2.68","NA","$25.97","36.98%","0.000638","0.0087",0.53448275862069,0.948275862068966,0.655172413793103,0.224137931034483,0.172413793103448,0.603448275862069,0.791666666666667,NA,0.327586206896552,0.982758620689655,0.724137931034483,0.120689655172414
"Lewiston Public Library",2024,"  1,958",4.33350357507661,14.3375893769152,4.08835546475996,0.905522224372621,Inf,0.284984678243105,2.68692543411645,0.704800817160368,28.6884576098059,17.367778812498,0.000689479060265577,0.00868232890704801,8485,28073,8005,0.91,Inf,558,5261,1380,56172,17.37,1.35,17,"8,485","28,073","8,005","0.91","Inf","558","5,261","1,380","$56,172","17.37%","1.35","17","4.33","14.34","4.09","0.91","Inf","0.28","2.69","0.7","$28.69","17.37%","0.000689","0.0087",0.603448275862069,0.96551724137931,0.689655172413793,0.206896551724138,0.0714285714285714,0.491228070175439,0.816326530612245,0.603448275862069,0.310344827586207,0.913793103448276,0.724137931034483,0.137931034482759
"Lewiston Public Library",2025,"  1,971",4.42973110096398,11.9994926433283,4.47387113140538,0.928291074652641,Inf,0.215626585489599,2.2623033992897,0.455098934550989,25.7858954845256,11.4488858059481,0.000786402841197362,0.00405885337392187,8731,23651,8818,0.93,Inf,425,4459,897,50824,11.45,1.55,8,"8,731","23,651","8,818","0.93","Inf","425","4,459","897","$50,824","11.45%","1.55","8","4.43","12","4.47","0.93","Inf","0.22","2.26","0.46","$25.79","11.45%","0.000786","0.0041",0.620689655172414,0.915254237288136,0.711864406779661,0.220338983050847,0,0.406779661016949,0.76,0.305084745762712,0.23728813559322,0.644067796610169,0.813559322033898,0.0169491525423729
"Logan Library",2016," 50,371",4.68491790911437,17.2951102817097,0.909154076750511,4.44230730005915,776.186440677966,0.488078457842806,NA,0.478231522105974,35.6115423557206,14.8766520968342,0.000448670862202458,0.0128049869964861,235984,871172,45795,4.44,776.19,24585,NA,24089,1793789,14.88,22.6,645,"235,984","871,172","45,795","4.44","776.19","24,585","NA","24,089","$1,793,789","14.88%","22.6","645","4.68","17.3","0.91","4.44","776.19","0.49","NA","0.48","$35.61","14.88%","0.000449","0.0128",0.309090909090909,0.910714285714286,0.821428571428571,0.821428571428571,0.821428571428571,0.166666666666667,NA,0.428571428571429,0.767857142857143,0.714285714285714,0.446428571428571,0.303571428571429
"Logan Library",2017," 50,676",4.25230878522377,15.7371931486305,1.30665403741416,4.03937578191875,973.764705882353,0.847047912226695,NA,0.387145788933618,35.3543294656248,13.8577303783802,0.000445970479122267,0.0131028494750967,215490,797498,66216,4.04,973.76,42925,NA,19619,1791616,13.86,22.6,664,"215,490","797,498","66,216","4.04","973.76","42,925","NA","19,619","$1,791,616","13.86%","22.6","664","4.25","15.74","1.31","4.04","973.76","0.85","NA","0.39","$35.35","13.86%","0.000446","0.0131",0.267857142857143,0.948275862068966,0.741379310344828,0.810344827586207,0.862068965517241,0.553571428571429,NA,0.275862068965517,0.793103448275862,0.620689655172414,0.431034482758621,0.258620689655172
"Logan Library",2018," 51,115",4.30744399882618,15.7112197984936,1.60277804949623,4.20953893571518,1122.27397260274,0.512824024259024,NA,0.420189768169813,36.9789298640321,13.6004834642803,0.000442140271935831,0.0109361244253155,220175,803079,81926,4.21,1122.27,26213,NA,21478,1890178,13.6,22.6,559,"220,175","803,079","81,926","4.21","1,122.27","26,213","NA","21,478","$1,890,178","13.6%","22.6","559","4.31","15.71","1.6","4.21","1,122.27","0.51","NA","0.42","$36.98","13.6%","0.000442","0.0109",0.309090909090909,0.948275862068966,0.741379310344828,0.862068965517241,0.862068965517241,0.280701754385965,NA,0.228070175438596,0.775862068965517,0.578947368421053,0.431034482758621,0.140350877192982
"Logan Library",2019," 51,619",3.89701466514268,14.442685832736,1.91200914391987,3.81309362453009,1249.3164556962,0.773339274298223,NA,0.412270675526453,35.4135880199151,14.0484652003069,0.000437823282124799,0.0129022259245627,201160,745517,98696,3.81,1249.32,39919,NA,21281,1828014,14.05,22.6,666,"201,160","745,517","98,696","3.81","1,249.32","39,919","NA","21,281","$1,828,014","14.05%","22.6","666","3.9","14.44","1.91","3.81","1,249.32","0.77","NA","0.41","$35.41","14.05%","0.000438","0.0129",0.188679245283019,0.912280701754386,0.620689655172414,0.754385964912281,0.810344827586207,0.596491228070175,NA,0.241379310344828,0.736842105263158,0.614035087719298,0.396551724137931,0.172413793103448
